Committee on License and Consumer Protection,5/5/15 0:00,"Burnett, Jr., Walter",1,9
Committee on License and Consumer Protection,5/5/15 0:00,"Dowell, Pat",1,9
Committee on License and Consumer Protection,5/5/15 0:00,"Holmes, Natashia",1,9
Committee on License and Consumer Protection,5/5/15 0:00,"Mell, Deborah",1,9
Committee on License and Consumer Protection,5/5/15 0:00,"Reilly, Brendan",1,9
Committee on License and Consumer Protection,6/16/15 0:00,"Burnett, Jr., Walter",1,9
Committee on License and Consumer Protection,6/16/15 0:00,"Reilly, Brendan",1,9
Committee on License and Consumer Protection,10/27/15 0:00,"Burnett, Jr., Walter",1,10
Committee on License and Consumer Protection,10/27/15 0:00,"Burns, William D.",1,10
Committee on License and Consumer Protection,10/27/15 0:00,"Munoz, Ricardo",1,10
Committee on License and Consumer Protection,10/27/15 0:00,"Sadlowski Garza, Susan",1,10
Committee on License and Consumer Protection,12/8/15 0:00,"O'Connor, Patrick",1,10
Committee on License and Consumer Protection,1/12/16 0:00,"Burnett, Jr., Walter",1,11
Committee on License and Consumer Protection,2/9/16 0:00,"Burnett, Jr., Walter",1,11
Committee on License and Consumer Protection,2/9/16 0:00,"Dowell, Pat",1,11
Committee on License and Consumer Protection,2/9/16 0:00,"Ramirez-Rosa, Carlos",1,11
Committee on License and Consumer Protection,2/9/16 0:00,"Thompson, Patrick D.",1,11
Committee on License and Consumer Protection,3/8/16 0:00,"Brookins, Jr., Howard",1,11
Committee on License and Consumer Protection,4/12/16 0:00,"Burke, Edward M.",1,11
Committee on License and Consumer Protection,4/12/16 0:00,"Burnett, Jr., Walter",1,11
Committee on License and Consumer Protection,4/12/16 0:00,"Napolitano, Anthony V.",1,11
Committee on License and Consumer Protection,4/12/16 0:00,"Ramirez-Rosa, Carlos",1,11
Committee on License and Consumer Protection,4/12/16 0:00,"Zalewski, Michael R.",1,11
Committee on License and Consumer Protection,5/17/16 0:00,"Burnett, Jr., Walter",1,11
Committee on License and Consumer Protection,5/17/16 0:00,"Dowell, Pat",1,11
Committee on License and Consumer Protection,5/17/16 0:00,"King, Sophia",1,11
Committee on License and Consumer Protection,5/17/16 0:00,"Ramirez-Rosa, Carlos",1,11
Committee on License and Consumer Protection,5/17/16 0:00,"Reilly, Brendan",1,11
Committee on License and Consumer Protection,5/17/16 0:00,"Sadlowski Garza, Susan",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Beale, Anthony",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Dowell, Pat",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"King, Sophia",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Mell, Deborah",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Napolitano, Anthony V.",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Sadlowski Garza, Susan",1,11
Committee on License and Consumer Protection,6/21/16 0:00,"Thompson, Patrick D.",1,11
Committee on License and Consumer Protection,7/13/16 0:00,"Burnett, Jr., Walter",1,12
Committee on License and Consumer Protection,7/13/16 0:00,"Ervin, Jason C.",1,12
Committee on License and Consumer Protection,9/8/16 0:00,"Burnett, Jr., Walter",1,12
Committee on License and Consumer Protection,9/8/16 0:00,"Ervin, Jason C.",1,12
Committee on License and Consumer Protection,9/8/16 0:00,"Reilly, Brendan",1,12
Committee on License and Consumer Protection,9/28/16 0:00,"Burnett, Jr., Walter",1,12
Committee on License and Consumer Protection,10/26/16 0:00,"Burnett, Jr., Walter",1,12
Committee on License and Consumer Protection,10/26/16 0:00,"King, Sophia",1,12
Committee on License and Consumer Protection,10/26/16 0:00,"Villegas, Gilbert",1,12
Committee on License and Consumer Protection,12/7/16 0:00,"King, Sophia",1,12
Committee on License and Consumer Protection,12/7/16 0:00,"Ramirez-Rosa, Carlos",1,12
Committee on Public Safety,1/20/15 0:00,"Hairston, Leslie A.",1,9
Committee on Public Safety,4/30/15 0:00,"Quinn, Marty",1,9
Committee on Public Safety,1/12/16 0:00,"Arena, John",1,11
Committee on Public Safety,1/12/16 0:00,"Moore, David H.",1,11
Committee on Public Safety,7/11/16 0:00,"Cappleman, James",1,12
Committee on Public Safety,7/11/16 0:00,"Cardenas, George A.",1,12
Committee on Public Safety,7/11/16 0:00,"Laurino, Margaret",1,12
Committee on Public Safety,11/15/16 0:00,"Quinn, Marty",1,12
Committee on Public Safety,11/15/16 0:00,"Zalewski, Michael R.",1,12
"Committee on Special Events, Cultural Affairs and Recreation",9/12/16 0:00,"Laurino, Margaret",1,12
Committee on Transportation and Public Way,2/7/11 0:00,"Balcer, James",1,1
Committee on Transportation and Public Way,2/7/11 0:00,"Cochran, Willie",1,1
Committee on Transportation and Public Way,2/7/11 0:00,"Ervin, Jason C.",0,1
Committee on Transportation and Public Way,2/7/11 0:00,"Fioretti, Bob",0,1
Committee on Transportation and Public Way,2/7/11 0:00,"Jackson, Sandi",0,1
Committee on Transportation and Public Way,2/7/11 0:00,"Pope, John",0,1
Committee on Transportation and Public Way,3/4/11 0:00,"Balcer, James",1,1
Committee on Transportation and Public Way,3/4/11 0:00,"Cochran, Willie",1,1
Committee on Transportation and Public Way,3/4/11 0:00,"Ervin, Jason C.",0,1
Committee on Transportation and Public Way,3/4/11 0:00,"Fioretti, Bob",0,1
Committee on Transportation and Public Way,3/4/11 0:00,"Jackson, Sandi",0,1
Committee on Transportation and Public Way,3/4/11 0:00,"Pope, John",0,1
Committee on Transportation and Public Way,4/11/11 0:00,"Balcer, James",1,1
Committee on Transportation and Public Way,4/11/11 0:00,"Cochran, Willie",1,1
Committee on Transportation and Public Way,4/11/11 0:00,"Ervin, Jason C.",0,1
Committee on Transportation and Public Way,4/11/11 0:00,"Fioretti, Bob",0,1
Committee on Transportation and Public Way,4/11/11 0:00,"Jackson, Sandi",0,1
Committee on Transportation and Public Way,4/11/11 0:00,"Pope, John",0,1
Committee on Transportation and Public Way,5/2/11 0:00,"Balcer, James",1,1
Committee on Transportation and Public Way,5/2/11 0:00,"Cochran, Willie",1,1
Committee on Transportation and Public Way,5/2/11 0:00,"Ervin, Jason C.",0,1
Committee on Transportation and Public Way,5/2/11 0:00,"Fioretti, Bob",0,1
Committee on Transportation and Public Way,5/2/11 0:00,"Jackson, Sandi",0,1
Committee on Transportation and Public Way,5/2/11 0:00,"Pope, John",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Balcer, James",1,1
Committee on Transportation and Public Way,6/6/11 0:00,"Burns, William D.",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Cochran, Willie",1,1
Committee on Transportation and Public Way,6/6/11 0:00,"Ervin, Jason C.",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Fioretti, Bob",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Jackson, Sandi",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"O'Connor, Mary",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"O'Shea, Matthew J.",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Pope, John",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Quinn, Marty",0,1
Committee on Transportation and Public Way,6/6/11 0:00,"Smith, Michele",0,1
Committee on Transportation and Public Way,1/14/15 0:00,"Tunney, Thomas",1,9
Committee on Transportation and Public Way,3/11/15 0:00,"Burnett, Jr., Walter",1,9
Committee on Transportation and Public Way,3/11/15 0:00,"Tunney, Thomas",1,9
Committee on Transportation and Public Way,5/4/15 0:00,"Burnett, Jr., Walter",1,9
Committee on Transportation and Public Way,5/4/15 0:00,"Thomas, Latasha R.",1,9
Committee on Transportation and Public Way,10/7/15 0:00,"Cochran, Willie",1,10
Committee on Transportation and Public Way,11/17/15 0:00,"Brookins, Jr., Howard",1,10
Committee on Transportation and Public Way,11/17/15 0:00,"Burnett, Jr., Walter",1,10
Committee on Transportation and Public Way,11/17/15 0:00,"Cochran, Willie",1,10
Committee on Transportation and Public Way,11/17/15 0:00,"Tunney, Thomas",1,10
Committee on Transportation and Public Way,12/8/15 0:00,"Cochran, Willie",1,10
Committee on Transportation and Public Way,1/6/16 0:00,"Cochran, Willie",1,11
Committee on Transportation and Public Way,3/9/16 0:00,"Arena, John",1,11
Committee on Transportation and Public Way,3/9/16 0:00,"Burnett, Jr., Walter",1,11
Committee on Transportation and Public Way,7/14/16 0:00,"Burnett, Jr., Walter",1,12
Committee on Transportation and Public Way,7/14/16 0:00,"Mitts, Emma",1,12
Committee on Transportation and Public Way,10/25/16 0:00,"Burnett, Jr., Walter",1,12
Committee on Transportation and Public Way,10/25/16 0:00,"Harris, Michelle A.",1,12
Committee on Transportation and Public Way,12/7/16 0:00,"Burnett, Jr., Walter",1,12
Committee on Workforce Development and Audit,6/7/11 0:00,"Beale, Anthony",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Burns, William D.",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Cappleman, James",1,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Mitts, Emma",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Silverstein, Debra L.",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Smith, Michele",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Solis, Daniel",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Zalewski, Michael R.",0,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Cullerton, Timothy M.",1,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Fioretti, Bob",1,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Foulkes, Toni",1,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Graham, Deborah L.",1,1
Committee on Workforce Development and Audit,6/7/11 0:00,"Pawar, Ameya",1,1
Committee on Workforce Development and Audit,4/28/15 0:00,"Burnett, Jr., Walter",1,9
Committee on Workforce Development and Audit,4/28/15 0:00,"Dowell, Pat",1,9
Committee on Workforce Development and Audit,4/28/15 0:00,"Ervin, Jason C.",1,9
Committee on Workforce Development and Audit,4/28/15 0:00,"Fioretti, Bob",1,9
Committee on Workforce Development and Audit,4/28/15 0:00,"O'Shea, Matthew J.",1,9
Committee on Workforce Development and Audit,9/10/15 0:00,"Burnett, Jr., Walter",1,10
Committee on Workforce Development and Audit,9/10/15 0:00,"Mitchell, Gregory I.",1,10
Committee on Workforce Development and Audit,10/20/15 0:00,"Ervin, Jason C.",1,10
Committee on Workforce Development and Audit,1/11/16 0:00,"Burnett, Jr., Walter",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Cappleman, James",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Cardenas, George A.",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Ervin, Jason C.",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Moore, Joseph",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Munoz, Ricardo",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"O'Shea, Matthew J.",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Pawar, Ameya",1,11
Committee on Workforce Development and Audit,1/11/16 0:00,"Sadlowski Garza, Susan",1,11
Committee on Workforce Development and Audit,6/16/16 0:00,"Arena, John",1,11
Committee on Workforce Development and Audit,6/16/16 0:00,"Cochran, Willie",1,11
Committee on Workforce Development and Audit,6/16/16 0:00,"Foulkes, Toni",1,11
Committee on Workforce Development and Audit,6/16/16 0:00,"Pawar, Ameya",1,11
Committee on Workforce Development and Audit,6/16/16 0:00,"Reboyras, Ariel",1,11
Committee on Workforce Development and Audit,7/8/16 0:00,"Reboyras, Ariel",1,12
Committee on Workforce Development and Audit,10/4/16 0:00,"Moore, David H.",1,12
Committee on Workforce Development and Audit,11/15/16 0:00,"Thompson, Patrick D.",1,12
"Committee on Zoning, Landmarks and Building Standards",7/12/11 0:00,"Solis, Daniel",0,2
"Committee on Zoning, Landmarks and Building Standards",7/12/11 0:00,"Thomas, Latasha R.",0,2
