"(u'Cappleman, James', u'Committee on Pedestrian and Traffic Safety')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Cardenas, George A.', u'Joint Committee: Finance; Zoning, Landmarks and Building Standards')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Lane, Lona', u'Joint Committee: Human Relations; Public Safety')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Foulkes, Toni', u'Committee on Buildings')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Lane, Lona', u'Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Schulter, Eugene', u'City Council')","{'start_date': u'1975-04-18T00:00:00', 'end_date': u'2011-05-15T00:00:00'}"
"(u'Fioretti, Bob', u'Committee on Special Events and Cultural Affairs')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Burke, Edward M.', u'Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation')","{'start_date': u'2015-03-11T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Tunney, Thomas', u'Joint Committee: Finance; Housing and Real Estate')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Solis, Daniel', u'Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2011-05-11T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Taliaferro, Chris', u'Joint Committee: License and Consumer Protection; Public Safety')","{'start_date': u'2016-02-10T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Taliaferro, Chris', u'Joint Committee: Budget and Government Operations; Public Safety')","{'start_date': u'2016-04-13T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Lane, Lona', u'Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Doherty, Brian', u'Committee on License and Consumer Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Sawyer, Roderick T.', u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation')","{'start_date': u'2016-01-14T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Ervin, Jason C.', u'Joint Committee: Finance; License and Consumer Protection')","{'start_date': u'2015-03-18T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Zalewski, Michael R.', u'Joint Committee: Finance; Police and Fire')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Moreno, Proco Joe', u'Joint Committee: Health and Environmental Protection; License and Consumer Protection')","{'start_date': u'2010-03-26T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Suarez, Regner Ray', u'Committee on Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Cappleman, James', u'Joint Committee: Budget and Government Operations; Health and Environmental Protection')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Zalewski, Michael R.', u'Joint Committee: Finance; Budget and Government Operations')","{'start_date': u'2015-07-29T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Thomas, Latasha R.', u'Joint Committee: Education and Child Development; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Brown, Carole ', u'Council Office of Financial Analysis Oversight Committee')","{'start_date': u'2014-04-02T00:00:00', 'end_date': u'2015-01-01T00:00:00'}"
"(u'Ervin, Jason C.', u'Joint Committee: Budget and Government Operations; License and Consumer Protection')","{'start_date': u'2013-07-24T00:00:00', 'end_date': u'2014-05-14T00:00:00'}"
"(u'Pope, John', u'Committee on Transportation and Public Way')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Pope, John', u'Joint Committee: Finance; Health and Environmental Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Stone, Bernard', u'Committee on Historical Landmark Preservation')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Santiago, Milagros S.', u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics')","{'start_date': u'2015-12-04T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Silverstein, Debra L.', u'Committee on Committees, Rules and Ethics')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Burnett, Jr., Walter', u'Committee on Budget and Government Operations')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Mell, Deborah', u'Committee on Zoning, Landmarks and Building Standards')","{'start_date': u'2015-05-20T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Hopkins, Brian ', u'Joint Committee: Human Relations; Public Safety')","{'start_date': u'2015-12-16T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Mitts, Emma', u'Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-05T00:00:00'}"
"(u'Byrne, Jane', u'Office of the Mayor')","{'start_date': u'1979-04-16T00:00:00', 'end_date': u'1983-04-29T00:00:00'}"
"(u'Munoz, Ricardo', u'Joint Committee: Public Safety; Health and Environmental Protection')","{'start_date': u'2017-01-25T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Solis, Daniel', u'Joint Committee: Finance; Housing and Real Estate')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Reilly, Brendan', u'Joint Committee: Workforce Development and Audit; Public Safety')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Graham, Deborah L.', u'City Council')","{'start_date': u'2010-03-26T00:00:00', 'end_date': u'2015-05-17T00:00:00'}"
"(u'Mell, Richard F.', u'Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2013-07-23T00:00:00'}"
"(u'Moreno, Proco Joe', u'Joint Committee: Finance; Human Relations')","{'start_date': u'2010-03-26T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Beale, Anthony', u'Joint Committee: Public Safety; Health and Environmental Protection')","{'start_date': u'2017-01-25T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Fioretti, Bob', u'Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2011-05-18T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Waguespack, Scott', u'Committee on Committees, Rules and Ethics')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Thompson, JoAnn', u'Joint Committee: Finance; Transportation and Public Way')","{'start_date': u'2014-02-05T00:00:00', 'end_date': u'2015-02-09T00:00:00'}"
"(u'Suarez, Regner Ray', u'Joint Committee: Budget and Government Operations; Health and Environmental Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Brookins, Jr., Howard', u'Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Beale, Anthony', u'Committee on Transportation and Public Way')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Zalewski, Michael R.', u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics')","{'start_date': u'2015-12-04T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Reilly, Brendan', u'Joint Committee: License and Consumer Protection; Transportation and Public Way')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Ervin, Jason C.', u'Joint Committee: Budget and Government Operations; Health and Environmental Protection')","{'start_date': u'2013-07-24T00:00:00', 'end_date': u'2014-05-14T00:00:00'}"
"(u'Zalewski, Michael R.', u'Joint Committee: Budget and Government Operations; Health and Environmental Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Moore, Joseph', u'Joint Committee: Finance; Human Relations')","{'start_date': u'1991-05-06T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Hopkins, Brian ', u'Committee on Human Relations')","{'start_date': u'2015-05-20T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Cochran, Willie', u'Joint Committee: Budget and Government Operations; Public Safety')","{'start_date': u'2016-04-13T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Harris, Michelle A.', u'Committee on Health and Environmental Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2013-07-24T00:00:00'}"
"(u'Osterman, Harry', u'Committee on Finance')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u""O'Connor, Mary"", u'Joint Committee: Human Relations; Public Safety')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Burke, Edward M.', u'Committee on Committees, Rules and Ethics')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Jackson, Sandi', u'Committee on Public Safety')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2013-01-15T00:00:00'}"
"(u'Mell, Deborah', u'Joint Committee: Finance; Transportation and Public Way')","{'start_date': u'2014-02-05T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Reboyras, Ariel', u'Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-05T00:00:00'}"
"(u'Pope, John', u'Joint Committee: Aviation; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Silverstein, Debra L.', u'Joint Committee: Budget and Government Operations; License and Consumer Protection')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Cochran, Willie', u'Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-05T00:00:00'}"
"(u'Cochran, Willie', u'Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics')","{'start_date': u'2015-12-04T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Cochran, Willie', u'Joint Committee: Public Safety; Zoning, Landmarks and Building Standards')","{'start_date': u'2007-05-11T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Brookins, Jr., Howard', u'Joint Committee: Education and Child Development; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Quinn, Marty', u'Joint Committee: License and Consumer Protection; Human Relations')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Schulter, Eugene', u'Committee on License and Consumer Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Mell, Deborah', u'Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2013-07-24T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Burnett, Jr., Walter', u'Committee on Committees, Rules and Ethics')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Tunney, Thomas', u'Joint Committee: Finance; Health and Environmental Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Smith, Ed', u'Committee on Health')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Burke, Edward M.', u'Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety')","{'start_date': u'2011-05-18T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Harris, Michelle A.', u'Joint Committee: Workforce Development and Audit; Public Safety')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Holmes, Natashia', u'City Council')","{'start_date': u'2013-02-13T00:00:00', 'end_date': u'2015-05-17T00:00:00'}"
"(u'Beale, Anthony', u'Joint Committee: Finance; Transportation and Public Way')","{'start_date': u'2014-02-05T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Napolitano, Anthony V.', u'Committee on Committees, Rules and Ethics')","{'start_date': u'2015-05-20T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Zalewski, Michael R.', u'Joint Committee: Budget and Government Operations; Public Safety')","{'start_date': u'2016-04-13T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Harris, Michelle A.', u'Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation')","{'start_date': u'2015-03-11T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Smith, Mary Ann', u'City Council')","{'start_date': u'1989-05-24T00:00:00', 'end_date': u'2011-05-15T00:00:00'}"
"(u'Arena, John', u'Joint Committee: Finance; Public Safety')","{'start_date': u'2015-07-29T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Chandler, Michael D.', u'Committee on Economic, Capital and Technology Development')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-18T00:00:00'}"
"(u'Dowell, Pat', u'Joint Committee: Budget and Government Operations; Public Safety')","{'start_date': u'2016-04-13T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Cappleman, James', u'Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Sawyer, Roderick T.', u'Joint Committee: Education and Child Development; Health and Environmental Protection')","{'start_date': u'2016-08-26T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Villegas, Gilbert', u'Joint Committee: Economic, Capital and Technology Development; Finance')","{'start_date': u'2015-09-24T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Curtis, Derrick G.', u'Committee on Aviation')","{'start_date': u'2015-05-20T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u""O'Connor, Patrick"", u'Joint Committee: Aviation; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Villegas, Gilbert', u'Committee on Transportation and Public Way')","{'start_date': u'2015-05-20T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Hairston, Leslie A.', u'Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation')","{'start_date': u'2016-01-14T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Solis, Daniel', u'Joint Committee: Economic, Capital and Technology Development; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Harris, Michelle A.', u'Joint Committee: Budget and Government Operations; Public Safety')","{'start_date': u'2016-04-13T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Sadlowski Garza, Susan', u'Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2016-06-17T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Smith, Mary Ann', u'Committee on Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Burnett, Jr., Walter', u'Joint Committee: Finance; Zoning, Landmarks and Building Standards')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Laurino, Margaret', u'Joint Committee: Finance; Housing and Real Estate')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Graham, Deborah L.', u'Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards')","{'start_date': u'2010-03-26T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Reboyras, Ariel', u'Committee on Budget and Government Operations')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Waguespack, Scott', u'Joint Committee: Finance; Public Safety')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Cappleman, James', u'Joint Committee: Public Safety; Health and Environmental Protection')","{'start_date': u'2017-01-25T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u'Mitts, Emma', u'Committee on Traffic Control and Safety')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Daley, Vi', u'Committee on Committees, Rules and Ethics')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Munoz, Ricardo', u'Joint Committee: License and Consumer Protection; Human Relations')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Arena, John', u'Joint Committee: Finance; Special Events, Cultural Affairs and Recreation')","{'start_date': u'2011-05-16T00:00:00', 'end_date': u'2015-05-05T00:00:00'}"
"(u'Harris, Michelle A.', u'Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
"(u""O'Connor, Mary"", u'Joint Committee: Finance; Transportation and Public Way')","{'start_date': u'2014-02-05T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Austin, Carrie M.', u'Joint Committee: Education and Child Development; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Austin, Carrie M.', u'Joint Committee: Aviation; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Tunney, Thomas', u'Joint Committee: Aviation; Finance')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Dixon, Sharon', u'Committee on Health')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2011-05-16T00:00:00'}"
"(u'Thompson, JoAnn', u'Committee on License and Consumer Protection')","{'start_date': u'2013-07-24T00:00:00', 'end_date': u'2015-02-09T00:00:00'}"
"(u'Reilly, Brendan', u'Joint Committee: Finance; Health and Environmental Protection')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2015-05-04T00:00:00'}"
"(u'Mitts, Emma', u'Joint Committee: License and Consumer Protection; Transportation and Public Way')","{'start_date': u'2007-05-21T00:00:00', 'end_date': u'2019-05-20T00:00:00'}"
