Committee on Human Relations,2014-08-19T15:00:00+00:00,"Smith, Michele",confirmed
Committee on Human Relations,2014-08-19T15:00:00+00:00,"Ervin, Jason C.",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Zalewski, Michael R.",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Cochran, Willie",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"O'Connor, Patrick",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Balcer, James",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Thompson, JoAnn",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Burke, Edward M.",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Cullerton, Timothy M.",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"O'Connor, Mary",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Arena, John",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Quinn, Marty",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Fioretti, Bob",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Dowell, Pat",confirmed
Committee on Aviation,2014-09-03T14:30:00+00:00,"Reboyras, Ariel",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Austin, Carrie M.",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Balcer, James",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Thompson, JoAnn",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Pope, John",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Mell, Deborah",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Cullerton, Timothy M.",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Sposato, Nicholas",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Dowell, Pat",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Reboyras, Ariel",confirmed
Committee on Housing and Real Estate,2014-09-03T15:00:00+00:00,"Cappleman, James",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Pope, John",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Mell, Deborah",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Cullerton, Timothy M.",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"O'Connor, Mary",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Quinn, Marty",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Holmes, Natashia",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"O'Shea, Matthew J.",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Burns, William D.",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Dowell, Pat",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Fioretti, Bob",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Beale, Anthony",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Smith, Michele",confirmed
Committee on Transportation and Public Way,2014-09-03T16:00:00+00:00,"Ervin, Jason C.",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Cochran, Willie",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Thompson, JoAnn",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Mitts, Emma",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Arena, John",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Quinn, Marty",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Sposato, Nicholas",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"O'Shea, Matthew J.",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Fioretti, Bob",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Reboyras, Ariel",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Graham, Deborah L.",confirmed
Committee on License and Consumer Protection,2014-09-03T18:00:00+00:00,"Cappleman, James",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"O'Connor, Patrick",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"ColÌ_n, Rey",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Mitts, Emma",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Tunney, Thomas",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Burns, William D.",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Laurino, Margaret",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Beale, Anthony",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Reilly, Brendan",confirmed
Committee on Workforce Development and Audit,2014-09-03T18:00:00+00:00,"Smith, Michele",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Lane, Lona",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Tunney, Thomas",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Arena, John",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Holmes, Natashia",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Hairston, Leslie A.",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Pawar, Ameya",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Smith, Michele",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Foulkes, Toni",confirmed
"Committee on Economic, Capital and Technology Development",2014-09-04T14:30:00+00:00,"Ervin, Jason C.",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Osterman, Harry",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Mell, Deborah",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"O'Connor, Mary",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Thomas, Latasha R.",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"O'Shea, Matthew J.",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Sawyer, Roderick T.",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Dowell, Pat",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Beale, Anthony",confirmed
Committee on Education and Child Development,2014-09-08T16:30:00+00:00,"Ervin, Jason C.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Cochran, Willie",confirmed
City Council,2014-09-10T15:00:00+00:00,"Thompson, JoAnn",confirmed
City Council,2014-09-10T15:00:00+00:00,"Chandler, Michael D.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Munoz, Ricardo",confirmed
City Council,2014-09-10T15:00:00+00:00,"Tunney, Thomas",confirmed
City Council,2014-09-10T15:00:00+00:00,"Arena, John",confirmed
City Council,2014-09-10T15:00:00+00:00,"Holmes, Natashia",confirmed
City Council,2014-09-10T15:00:00+00:00,"Burnett, Jr., Walter",confirmed
City Council,2014-09-10T15:00:00+00:00,"Silverstein, Debra L.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Beale, Anthony",confirmed
City Council,2014-09-10T15:00:00+00:00,"Foulkes, Toni",confirmed
City Council,2014-09-10T15:00:00+00:00,"Ervin, Jason C.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Osterman, Harry",confirmed
City Council,2014-09-10T15:00:00+00:00,"Austin, Carrie M.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Burke, Edward M.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Mell, Deborah",confirmed
City Council,2014-09-10T15:00:00+00:00,"Cardenas, George A.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Suarez, Regner Ray",confirmed
City Council,2014-09-10T15:00:00+00:00,"Sposato, Nicholas",confirmed
City Council,2014-09-10T15:00:00+00:00,"Sawyer, Roderick T.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Dowell, Pat",confirmed
City Council,2014-09-10T15:00:00+00:00,"Reboyras, Ariel",confirmed
City Council,2014-09-10T15:00:00+00:00,"Cappleman, James",confirmed
City Council,2014-09-10T15:00:00+00:00,"Waguespack, Scott",confirmed
City Council,2014-09-10T15:00:00+00:00,"Lane, Lona",confirmed
City Council,2014-09-10T15:00:00+00:00,"ColÌ_n, Rey",confirmed
City Council,2014-09-10T15:00:00+00:00,"Cullerton, Timothy M.",confirmed
City Council,2014-09-10T15:00:00+00:00,"O'Connor, Mary",confirmed
City Council,2014-09-10T15:00:00+00:00,"Brookins, Jr., Howard",confirmed
City Council,2014-09-10T15:00:00+00:00,"Quinn, Marty",confirmed
City Council,2014-09-10T15:00:00+00:00,"Hairston, Leslie A.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Pawar, Ameya",confirmed
City Council,2014-09-10T15:00:00+00:00,"Moore, Joseph",confirmed
City Council,2014-09-10T15:00:00+00:00,"Moreno, Proco Joe",confirmed
City Council,2014-09-10T15:00:00+00:00,"Fioretti, Bob",confirmed
City Council,2014-09-10T15:00:00+00:00,"Laurino, Margaret",confirmed
City Council,2014-09-10T15:00:00+00:00,"Harris, Michelle A.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Graham, Deborah L.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Reilly, Brendan",confirmed
City Council,2014-09-10T15:00:00+00:00,"Zalewski, Michael R.",confirmed
City Council,2014-09-10T15:00:00+00:00,"O'Connor, Patrick",confirmed
City Council,2014-09-10T15:00:00+00:00,"Balcer, James",confirmed
City Council,2014-09-10T15:00:00+00:00,"Pope, John",confirmed
City Council,2014-09-10T15:00:00+00:00,"Mitts, Emma",confirmed
City Council,2014-09-10T15:00:00+00:00,"Thomas, Latasha R.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Maldonado, Roberto",confirmed
City Council,2014-09-10T15:00:00+00:00,"O'Shea, Matthew J.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Burns, William D.",confirmed
City Council,2014-09-10T15:00:00+00:00,"Solis, Daniel",confirmed
City Council,2014-09-10T15:00:00+00:00,"Smith, Michele",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Austin, Carrie M.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Burke, Edward M.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"ColÌ_n, Rey",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Cullerton, Timothy M.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Tunney, Thomas",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Suarez, Regner Ray",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Burnett, Jr., Walter",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Fioretti, Bob",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Solis, Daniel",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Graham, Deborah L.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-09-30T15:00:00+00:00,"Cappleman, James",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Cochran, Willie",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Thompson, JoAnn",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Mitts, Emma",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Arena, John",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Quinn, Marty",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Sposato, Nicholas",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"O'Shea, Matthew J.",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Fioretti, Bob",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Reboyras, Ariel",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Graham, Deborah L.",confirmed
Committee on License and Consumer Protection,2014-09-30T16:00:00+00:00,"Cappleman, James",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Waguespack, Scott",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Balcer, James",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Lane, Lona",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Mell, Deborah",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Chandler, Michael D.",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"O'Connor, Mary",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Burns, William D.",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Dowell, Pat",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Reboyras, Ariel",confirmed
Committee on Housing and Real Estate,2014-10-01T15:00:00+00:00,"Cappleman, James",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Mell, Deborah",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"O'Connor, Mary",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Quinn, Marty",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Holmes, Natashia",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"O'Shea, Matthew J.",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Burns, William D.",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Dowell, Pat",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Fioretti, Bob",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Beale, Anthony",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Smith, Michele",confirmed
Committee on Transportation and Public Way,2014-10-01T16:00:00+00:00,"Ervin, Jason C.",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Osterman, Harry",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Balcer, James",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Lane, Lona",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Holmes, Natashia",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Burnett, Jr., Walter",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Silverstein, Debra L.",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Harris, Michelle A.",confirmed
Committee on Public Safety,2014-10-02T15:00:00+00:00,"Solis, Daniel",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Cochran, Willie",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Tunney, Thomas",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Burnett, Jr., Walter",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Beale, Anthony",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Foulkes, Toni",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Ervin, Jason C.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Austin, Carrie M.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Burke, Edward M.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Suarez, Regner Ray",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Dowell, Pat",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Reboyras, Ariel",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Waguespack, Scott",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Lane, Lona",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Quinn, Marty",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Hairston, Leslie A.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Moreno, Proco Joe",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Laurino, Margaret",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Harris, Michelle A.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Graham, Deborah L.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Balcer, James",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Mitts, Emma",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Thomas, Latasha R.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Burns, William D.",confirmed
Committee on Finance,2014-10-06T16:00:00+00:00,"Solis, Daniel",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Lane, Lona",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Mitts, Emma",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Tunney, Thomas",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Arena, John",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Holmes, Natashia",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Hairston, Leslie A.",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Moreno, Proco Joe",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Foulkes, Toni",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-06T17:00:00+00:00,"Ervin, Jason C.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Cochran, Willie",confirmed
City Council,2014-10-08T15:00:00+00:00,"Thompson, JoAnn",confirmed
City Council,2014-10-08T15:00:00+00:00,"Chandler, Michael D.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Munoz, Ricardo",confirmed
City Council,2014-10-08T15:00:00+00:00,"Tunney, Thomas",confirmed
City Council,2014-10-08T15:00:00+00:00,"Arena, John",confirmed
City Council,2014-10-08T15:00:00+00:00,"Holmes, Natashia",confirmed
City Council,2014-10-08T15:00:00+00:00,"Burnett, Jr., Walter",confirmed
City Council,2014-10-08T15:00:00+00:00,"Silverstein, Debra L.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Beale, Anthony",confirmed
City Council,2014-10-08T15:00:00+00:00,"Foulkes, Toni",confirmed
City Council,2014-10-08T15:00:00+00:00,"Ervin, Jason C.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Osterman, Harry",confirmed
City Council,2014-10-08T15:00:00+00:00,"Austin, Carrie M.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Burke, Edward M.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Mell, Deborah",confirmed
City Council,2014-10-08T15:00:00+00:00,"Cardenas, George A.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Suarez, Regner Ray",confirmed
City Council,2014-10-08T15:00:00+00:00,"Sposato, Nicholas",confirmed
City Council,2014-10-08T15:00:00+00:00,"Sawyer, Roderick T.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Dowell, Pat",confirmed
City Council,2014-10-08T15:00:00+00:00,"Reboyras, Ariel",confirmed
City Council,2014-10-08T15:00:00+00:00,"Cappleman, James",confirmed
City Council,2014-10-08T15:00:00+00:00,"Waguespack, Scott",confirmed
City Council,2014-10-08T15:00:00+00:00,"Lane, Lona",confirmed
City Council,2014-10-08T15:00:00+00:00,"ColÌ_n, Rey",confirmed
City Council,2014-10-08T15:00:00+00:00,"Cullerton, Timothy M.",confirmed
City Council,2014-10-08T15:00:00+00:00,"O'Connor, Mary",confirmed
City Council,2014-10-08T15:00:00+00:00,"Brookins, Jr., Howard",confirmed
City Council,2014-10-08T15:00:00+00:00,"Quinn, Marty",confirmed
City Council,2014-10-08T15:00:00+00:00,"Hairston, Leslie A.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Pawar, Ameya",confirmed
City Council,2014-10-08T15:00:00+00:00,"Moore, Joseph",confirmed
City Council,2014-10-08T15:00:00+00:00,"Moreno, Proco Joe",confirmed
City Council,2014-10-08T15:00:00+00:00,"Fioretti, Bob",confirmed
City Council,2014-10-08T15:00:00+00:00,"Laurino, Margaret",confirmed
City Council,2014-10-08T15:00:00+00:00,"Harris, Michelle A.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Graham, Deborah L.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Reilly, Brendan",confirmed
City Council,2014-10-08T15:00:00+00:00,"Zalewski, Michael R.",confirmed
City Council,2014-10-08T15:00:00+00:00,"O'Connor, Patrick",confirmed
City Council,2014-10-08T15:00:00+00:00,"Balcer, James",confirmed
City Council,2014-10-08T15:00:00+00:00,"Pope, John",confirmed
City Council,2014-10-08T15:00:00+00:00,"Mitts, Emma",confirmed
City Council,2014-10-08T15:00:00+00:00,"Thomas, Latasha R.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Maldonado, Roberto",confirmed
City Council,2014-10-08T15:00:00+00:00,"O'Shea, Matthew J.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Burns, William D.",confirmed
City Council,2014-10-08T15:00:00+00:00,"Solis, Daniel",confirmed
City Council,2014-10-08T15:00:00+00:00,"Smith, Michele",confirmed
City Council,2014-10-15T15:00:00+00:00,"Cochran, Willie",confirmed
City Council,2014-10-15T15:00:00+00:00,"Thompson, JoAnn",confirmed
City Council,2014-10-15T15:00:00+00:00,"Chandler, Michael D.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Munoz, Ricardo",confirmed
City Council,2014-10-15T15:00:00+00:00,"Tunney, Thomas",confirmed
City Council,2014-10-15T15:00:00+00:00,"Arena, John",confirmed
City Council,2014-10-15T15:00:00+00:00,"Holmes, Natashia",confirmed
City Council,2014-10-15T15:00:00+00:00,"Burnett, Jr., Walter",confirmed
City Council,2014-10-15T15:00:00+00:00,"Silverstein, Debra L.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Beale, Anthony",confirmed
City Council,2014-10-15T15:00:00+00:00,"Foulkes, Toni",confirmed
City Council,2014-10-15T15:00:00+00:00,"Ervin, Jason C.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Osterman, Harry",confirmed
City Council,2014-10-15T15:00:00+00:00,"Austin, Carrie M.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Burke, Edward M.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Mell, Deborah",confirmed
City Council,2014-10-15T15:00:00+00:00,"Cardenas, George A.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Suarez, Regner Ray",confirmed
City Council,2014-10-15T15:00:00+00:00,"Sposato, Nicholas",confirmed
City Council,2014-10-15T15:00:00+00:00,"Sawyer, Roderick T.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Dowell, Pat",confirmed
City Council,2014-10-15T15:00:00+00:00,"Reboyras, Ariel",confirmed
City Council,2014-10-15T15:00:00+00:00,"Cappleman, James",confirmed
City Council,2014-10-15T15:00:00+00:00,"Waguespack, Scott",confirmed
City Council,2014-10-15T15:00:00+00:00,"Lane, Lona",confirmed
City Council,2014-10-15T15:00:00+00:00,"ColÌ_n, Rey",confirmed
City Council,2014-10-15T15:00:00+00:00,"Cullerton, Timothy M.",confirmed
City Council,2014-10-15T15:00:00+00:00,"O'Connor, Mary",confirmed
City Council,2014-10-15T15:00:00+00:00,"Brookins, Jr., Howard",confirmed
City Council,2014-10-15T15:00:00+00:00,"Quinn, Marty",confirmed
City Council,2014-10-15T15:00:00+00:00,"Hairston, Leslie A.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Pawar, Ameya",confirmed
City Council,2014-10-15T15:00:00+00:00,"Moore, Joseph",confirmed
City Council,2014-10-15T15:00:00+00:00,"Moreno, Proco Joe",confirmed
City Council,2014-10-15T15:00:00+00:00,"Fioretti, Bob",confirmed
City Council,2014-10-15T15:00:00+00:00,"Laurino, Margaret",confirmed
City Council,2014-10-15T15:00:00+00:00,"Harris, Michelle A.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Graham, Deborah L.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Reilly, Brendan",confirmed
City Council,2014-10-15T15:00:00+00:00,"Zalewski, Michael R.",confirmed
City Council,2014-10-15T15:00:00+00:00,"O'Connor, Patrick",confirmed
City Council,2014-10-15T15:00:00+00:00,"Balcer, James",confirmed
City Council,2014-10-15T15:00:00+00:00,"Pope, John",confirmed
City Council,2014-10-15T15:00:00+00:00,"Mitts, Emma",confirmed
City Council,2014-10-15T15:00:00+00:00,"Thomas, Latasha R.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Maldonado, Roberto",confirmed
City Council,2014-10-15T15:00:00+00:00,"O'Shea, Matthew J.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Burns, William D.",confirmed
City Council,2014-10-15T15:00:00+00:00,"Solis, Daniel",confirmed
City Council,2014-10-15T15:00:00+00:00,"Smith, Michele",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-23T14:30:00+00:00,"Mitts, Emma",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-23T14:30:00+00:00,"Tunney, Thomas",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-23T14:30:00+00:00,"Foulkes, Toni",confirmed
"Committee on Economic, Capital and Technology Development",2014-10-23T14:30:00+00:00,"Smith, Michele",confirmed
Committee on Human Relations,2014-10-27T19:00:00+00:00,"Waguespack, Scott",confirmed
Committee on Human Relations,2014-10-27T19:00:00+00:00,"Sawyer, Roderick T.",confirmed
Committee on Human Relations,2014-10-27T19:00:00+00:00,"Smith, Michele",confirmed
Committee on Human Relations,2014-10-27T19:00:00+00:00,"Reboyras, Ariel",confirmed
Committee on Human Relations,2014-10-27T19:00:00+00:00,"Ervin, Jason C.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-10-28T15:00:00+00:00,"Austin, Carrie M.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-10-28T15:00:00+00:00,"Burke, Edward M.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-10-28T15:00:00+00:00,"Tunney, Thomas",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-10-28T15:00:00+00:00,"Thomas, Latasha R.",confirmed
"Committee on Zoning, Landmarks and Building Standards",2014-10-28T15:00:00+00:00,"Suarez, Regner Ray",confirmed
